tanggal,kode_kab_kota,nama_kab_kota,konfirmasi_total,konfirmasi_sembuh,konfirmasi_meninggal,konfirmasi_aktif,konfirmasi_total_daily_growth,konfirmasi_sembuh_daily_growth,konfirmasi_meninggal_daily_growth,konfirmasi_aktif_daily_growth,kota_kab_belum_teridentifikasi,sembuh_unidentified,meninggal_unidentified,id
2021-09-16 00:00:00,3209,Kabupaten Cirebon,24823,23803,881,139,6,16,0,-10,,,,15801
2021-09-16 00:00:00,3205,Kabupaten Garut,26643,25247,1157,239,7,15,0,-8,,,,15802
2021-09-16 00:00:00,3212,Kabupaten Indramayu,15676,14889,694,93,5,9,2,-6,,,,15803
2021-09-16 00:00:00,3215,Kabupaten Karawang,43128,41223,1825,80,3,16,2,-15,,,,15804
2021-09-16 00:00:00,3208,Kabupaten Kuningan,13433,13095,244,94,2,36,0,-34,,,,15805
2021-09-16 00:00:00,3210,Kabupaten Majalengka,10712,10396,216,100,2,17,0,-15,,,,15806
2021-09-16 00:00:00,3218,Kabupaten Pangandaran,5236,5056,143,37,5,4,0,1,,,,15807
2021-09-16 00:00:00,3214,Kabupaten Purwakarta,12357,11720,578,59,4,17,0,-13,,,,15808
2021-09-16 00:00:00,3213,Kabupaten Subang,9611,9258,268,85,9,20,0,-11,,,,15809
2021-09-16 00:00:00,3202,Kabupaten Sukabumi,11167,10747,321,99,9,15,0,-6,,,,15810
2021-09-16 00:00:00,3211,Kabupaten Sumedang,8917,8644,139,134,13,107,2,-96,,,,15811
2021-09-16 00:00:00,3206,Kabupaten Tasikmalaya,6896,6600,271,25,11,8,0,3,,,,15812
2021-09-16 00:00:00,3273,Kota Bandung,44387,43379,397,611,38,136,0,-98,,,,15813
2021-09-16 00:00:00,3279,Kota Banjar,4869,4614,123,132,1,0,0,1,,,,15814
2021-09-16 00:00:00,3275,Kota Bekasi,94121,93001,1011,109,22,6,0,16,,,,15815
2021-09-16 00:00:00,3271,Kota Bogor,36969,36176,514,279,66,74,0,-8,,,,15816
2021-09-16 00:00:00,3277,Kota Cimahi,11846,11334,175,337,7,0,0,7,,,,15817
2021-09-16 00:00:00,3274,Kota Cirebon,12788,12186,516,86,2,8,1,-7,,,,15818
2021-09-16 00:00:00,3276,Kota Depok,104496,101298,2099,1099,25,88,2,-65,,,,15819
2021-09-16 00:00:00,3272,Kota Sukabumi,9134,8740,282,112,3,20,0,-17,,,,15820
2021-09-16 00:00:00,3278,Kota Tasikmalaya,13774,13162,535,77,10,19,0,-9,,,,15821
2021-09-17 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15822
2021-09-17 00:00:00,3204,Kabupaten Bandung,33627,32365,608,654,25,0,0,25,,,,15823
2021-09-17 00:00:00,3217,Kabupaten Bandung Barat,19062,18684,264,114,6,14,0,-8,,,,15824
2021-09-17 00:00:00,3216,Kabupaten Bekasi,50985,50318,531,136,23,17,0,6,,,,15825
2021-09-17 00:00:00,3201,Kabupaten Bogor,47451,47013,206,232,34,12,0,22,,,,15826
2021-09-17 00:00:00,3207,Kabupaten Ciamis,14980,14406,306,268,31,3,0,28,,,,15827
2021-09-17 00:00:00,3203,Kabupaten Cianjur,10779,10368,198,213,8,0,1,7,,,,15828
2021-09-17 00:00:00,3209,Kabupaten Cirebon,24829,23810,881,138,6,7,0,-1,,,,15829
2021-09-17 00:00:00,3205,Kabupaten Garut,26650,25251,1157,242,7,4,0,3,,,,15830
2021-09-17 00:00:00,3212,Kabupaten Indramayu,15678,14894,694,90,2,5,0,-3,,,,15831
2021-09-17 00:00:00,3215,Kabupaten Karawang,43131,41245,1827,59,3,22,2,-21,,,,15832
2021-09-17 00:00:00,3208,Kabupaten Kuningan,13440,13099,244,97,7,4,0,3,,,,15833
2021-09-17 00:00:00,3210,Kabupaten Majalengka,10717,10396,216,105,5,0,0,5,,,,15834
2021-09-17 00:00:00,3218,Kabupaten Pangandaran,5240,5064,143,33,4,8,0,-4,,,,15835
2021-09-17 00:00:00,3214,Kabupaten Purwakarta,12360,11724,578,58,3,4,0,-1,,,,15836
2021-09-17 00:00:00,3213,Kabupaten Subang,9619,9272,268,79,8,14,0,-6,,,,15837
2021-09-17 00:00:00,3202,Kabupaten Sukabumi,11172,10768,321,83,5,21,0,-16,,,,15838
2021-09-17 00:00:00,3211,Kabupaten Sumedang,8930,8704,139,87,13,60,0,-47,,,,15839
2021-09-17 00:00:00,3206,Kabupaten Tasikmalaya,6903,6603,271,29,7,3,0,4,,,,15840
2021-09-17 00:00:00,3273,Kota Bandung,44438,43379,397,662,51,0,0,51,,,,15841
2021-09-17 00:00:00,3279,Kota Banjar,4870,4656,126,88,1,42,3,-44,,,,15842
2021-09-17 00:00:00,3275,Kota Bekasi,94137,93007,1012,118,16,6,1,9,,,,15843
2021-09-17 00:00:00,3271,Kota Bogor,36983,36198,514,271,14,22,0,-8,,,,15844
2021-09-17 00:00:00,3277,Kota Cimahi,11848,11334,175,339,2,0,0,2,,,,15845
2021-09-17 00:00:00,3274,Kota Cirebon,12788,12186,516,86,0,0,0,0,,,,15846
2021-09-17 00:00:00,3276,Kota Depok,104533,101396,2100,1037,37,98,1,-62,,,,15847
2021-09-17 00:00:00,3272,Kota Sukabumi,9138,8753,282,103,4,13,0,-9,,,,15848
2021-09-17 00:00:00,3278,Kota Tasikmalaya,13780,13162,535,83,6,0,0,6,,,,15849
2021-09-18 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15850
2021-09-18 00:00:00,3204,Kabupaten Bandung,33637,32385,608,644,10,20,0,-10,,,,15851
2021-09-18 00:00:00,3217,Kabupaten Bandung Barat,19070,18699,264,107,8,15,0,-7,,,,15852
2021-09-18 00:00:00,3216,Kabupaten Bekasi,51003,50329,531,143,18,11,0,7,,,,15853
2021-09-18 00:00:00,3201,Kabupaten Bogor,47469,47050,206,213,18,37,0,-19,,,,15854
2021-09-18 00:00:00,3207,Kabupaten Ciamis,14999,14432,306,261,19,26,0,-7,,,,15855
2021-09-18 00:00:00,3203,Kabupaten Cianjur,10789,10459,198,132,10,91,0,-81,,,,15856
2021-09-18 00:00:00,3209,Kabupaten Cirebon,24837,23819,881,137,8,9,0,-1,,,,15857
2021-09-18 00:00:00,3205,Kabupaten Garut,26655,25260,1157,238,5,9,0,-4,,,,15858
2021-09-18 00:00:00,3212,Kabupaten Indramayu,15689,14899,694,96,11,5,0,6,,,,15859
2021-09-18 00:00:00,3215,Kabupaten Karawang,43138,41250,1829,59,7,5,2,0,,,,15860
2021-09-18 00:00:00,3208,Kabupaten Kuningan,13444,13113,244,87,4,14,0,-10,,,,15861
2021-09-18 00:00:00,3210,Kabupaten Majalengka,10722,10396,216,110,5,0,0,5,,,,15862
2021-09-18 00:00:00,3218,Kabupaten Pangandaran,5241,5069,143,29,1,5,0,-4,,,,15863
2021-09-18 00:00:00,3214,Kabupaten Purwakarta,12361,11733,578,50,1,9,0,-8,,,,15864
2021-09-18 00:00:00,3213,Kabupaten Subang,9622,9287,268,67,3,15,0,-12,,,,15865
2021-09-18 00:00:00,3202,Kabupaten Sukabumi,11177,10782,324,71,5,14,3,-12,,,,15866
2021-09-18 00:00:00,3211,Kabupaten Sumedang,8940,8721,139,80,10,17,0,-7,,,,15867
2021-09-18 00:00:00,3206,Kabupaten Tasikmalaya,6906,6603,271,32,3,0,0,3,,,,15868
2021-09-18 00:00:00,3273,Kota Bandung,44466,43379,397,690,28,0,0,28,,,,15869
2021-09-18 00:00:00,3279,Kota Banjar,4872,4714,126,32,2,58,0,-56,,,,15870
2021-09-18 00:00:00,3275,Kota Bekasi,94164,93026,1012,126,27,19,0,8,,,,15871
2021-09-18 00:00:00,3271,Kota Bogor,36991,36207,514,270,8,9,0,-1,,,,15872
2021-09-18 00:00:00,3277,Kota Cimahi,11850,11334,175,341,2,0,0,2,,,,15873
2021-09-18 00:00:00,3274,Kota Cirebon,12790,12193,517,80,2,7,1,-6,,,,15874
2021-09-18 00:00:00,3276,Kota Depok,104550,101422,2100,1028,17,26,0,-9,,,,15875
2021-09-18 00:00:00,3272,Kota Sukabumi,9141,8762,282,97,3,9,0,-6,,,,15876
2021-09-18 00:00:00,3278,Kota Tasikmalaya,13783,13162,535,86,3,0,0,3,,,,15877
2021-09-19 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15878
2021-09-19 00:00:00,3204,Kabupaten Bandung,33639,32443,608,588,2,58,0,-56,,,,15879
2021-09-19 00:00:00,3217,Kabupaten Bandung Barat,19073,18707,264,102,3,8,0,-5,,,,15880
2021-09-19 00:00:00,3216,Kabupaten Bekasi,51005,50351,532,122,2,22,1,-21,,,,15881
2021-09-19 00:00:00,3201,Kabupaten Bogor,47484,47081,206,197,15,31,0,-16,,,,15882
2021-09-19 00:00:00,3207,Kabupaten Ciamis,15008,14432,306,270,9,0,0,9,,,,15883
2021-09-19 00:00:00,3203,Kabupaten Cianjur,10795,10500,198,97,6,41,0,-35,,,,15884
2021-09-19 00:00:00,3209,Kabupaten Cirebon,24847,23819,881,147,10,0,0,10,,,,15885
2021-09-19 00:00:00,3205,Kabupaten Garut,26656,25267,1157,232,1,7,0,-6,,,,15886
2021-09-19 00:00:00,3212,Kabupaten Indramayu,15691,14904,694,93,2,5,0,-3,,,,15887
2021-09-19 00:00:00,3215,Kabupaten Karawang,43143,41257,1830,56,5,7,1,-3,,,,15888
2021-09-19 00:00:00,3208,Kabupaten Kuningan,13445,13122,244,79,1,9,0,-8,,,,15889
2021-09-19 00:00:00,3210,Kabupaten Majalengka,10726,10423,216,87,4,27,0,-23,,,,15890
2021-09-19 00:00:00,3218,Kabupaten Pangandaran,5242,5073,144,25,1,4,1,-4,,,,15891
2021-09-19 00:00:00,3214,Kabupaten Purwakarta,12366,11736,578,52,5,3,0,2,,,,15892
2021-09-19 00:00:00,3213,Kabupaten Subang,9629,9289,268,72,7,2,0,5,,,,15893
2021-09-19 00:00:00,3202,Kabupaten Sukabumi,11189,10795,324,70,12,13,0,-1,,,,15894
2021-09-19 00:00:00,3211,Kabupaten Sumedang,8941,8731,139,71,1,10,0,-9,,,,15895
2021-09-19 00:00:00,3206,Kabupaten Tasikmalaya,6912,6603,271,38,6,0,0,6,,,,15896
2021-09-19 00:00:00,3273,Kota Bandung,44483,43591,397,495,17,212,0,-195,,,,15897
2021-09-19 00:00:00,3279,Kota Banjar,4873,4716,127,30,1,2,1,-2,,,,15898
2021-09-19 00:00:00,3275,Kota Bekasi,94187,93039,1012,136,23,13,0,10,,,,15899
2021-09-19 00:00:00,3271,Kota Bogor,36994,36238,514,242,3,31,0,-28,,,,15900
2021-09-19 00:00:00,3277,Kota Cimahi,11852,11334,175,343,2,0,0,2,,,,15901
2021-09-19 00:00:00,3274,Kota Cirebon,12791,12194,517,80,1,1,0,0,,,,15902
2021-09-19 00:00:00,3276,Kota Depok,104576,101531,2102,943,26,109,2,-85,,,,15903
2021-09-19 00:00:00,3272,Kota Sukabumi,9141,8769,282,90,0,7,0,-7,,,,15904
2021-09-19 00:00:00,3278,Kota Tasikmalaya,13788,13162,535,91,5,0,0,5,,,,15905
2021-09-20 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15906
2021-09-20 00:00:00,3204,Kabupaten Bandung,33647,32572,608,467,8,129,0,-121,,,,15907
2021-09-20 00:00:00,3217,Kabupaten Bandung Barat,19075,18710,264,101,2,3,0,-1,,,,15908
2021-09-20 00:00:00,3216,Kabupaten Bekasi,51008,50369,532,107,3,18,0,-15,,,,15909
2021-09-20 00:00:00,3201,Kabupaten Bogor,47498,47115,206,177,14,34,0,-20,,,,15910
2021-09-20 00:00:00,3207,Kabupaten Ciamis,15031,14447,308,276,23,15,2,6,,,,15911
2021-09-20 00:00:00,3203,Kabupaten Cianjur,10796,10500,198,98,1,0,0,1,,,,15912
2021-09-20 00:00:00,3209,Kabupaten Cirebon,24849,23833,883,133,2,14,2,-14,,,,15913
2021-09-20 00:00:00,3205,Kabupaten Garut,26659,25272,1157,230,3,5,0,-2,,,,15914
2021-09-20 00:00:00,3212,Kabupaten Indramayu,15692,14908,694,90,1,4,0,-3,,,,15915
2021-09-20 00:00:00,3215,Kabupaten Karawang,43144,41259,1830,55,1,2,0,-1,,,,15916
2021-09-20 00:00:00,3208,Kabupaten Kuningan,13448,13126,244,78,3,4,0,-1,,,,15917
2021-09-20 00:00:00,3210,Kabupaten Majalengka,10726,10426,216,84,0,3,0,-3,,,,15918
2021-09-20 00:00:00,3218,Kabupaten Pangandaran,5242,5077,144,21,0,4,0,-4,,,,15919
2021-09-20 00:00:00,3214,Kabupaten Purwakarta,12366,11738,578,50,0,2,0,-2,,,,15920
2021-09-20 00:00:00,3213,Kabupaten Subang,9631,9295,268,68,2,6,0,-4,,,,15921
2021-09-20 00:00:00,3202,Kabupaten Sukabumi,11189,10803,324,62,0,8,0,-8,,,,15922
2021-09-20 00:00:00,3211,Kabupaten Sumedang,8944,8736,139,69,3,5,0,-2,,,,15923
2021-09-20 00:00:00,3206,Kabupaten Tasikmalaya,6915,6607,271,37,3,4,0,-1,,,,15924
2021-09-20 00:00:00,3273,Kota Bandung,44497,43591,398,508,14,0,1,13,,,,15925
2021-09-20 00:00:00,3279,Kota Banjar,4873,4726,127,20,0,10,0,-10,,,,15926
2021-09-20 00:00:00,3275,Kota Bekasi,94198,93054,1012,132,11,15,0,-4,,,,15927
2021-09-20 00:00:00,3271,Kota Bogor,37001,36256,514,231,7,18,0,-11,,,,15928
2021-09-20 00:00:00,3277,Kota Cimahi,11853,11334,175,344,1,0,0,1,,,,15929
2021-09-20 00:00:00,3274,Kota Cirebon,12791,12194,517,80,0,0,0,0,,,,15930
2021-09-20 00:00:00,3276,Kota Depok,104582,101654,2103,825,6,123,1,-118,,,,15931
2021-09-20 00:00:00,3272,Kota Sukabumi,9143,8773,282,88,2,4,0,-2,,,,15932
2021-09-20 00:00:00,3278,Kota Tasikmalaya,13794,13184,539,71,6,22,4,-20,,,,15933
2021-09-21 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15934
2021-09-21 00:00:00,3204,Kabupaten Bandung,33661,32620,608,433,14,48,0,-34,,,,15935
2021-09-21 00:00:00,3217,Kabupaten Bandung Barat,19081,18710,264,107,6,0,0,6,,,,15936
2021-09-21 00:00:00,3216,Kabupaten Bekasi,51034,50374,532,128,26,5,0,21,,,,15937
2021-09-21 00:00:00,3201,Kabupaten Bogor,47524,47131,206,187,26,16,0,10,,,,15938
2021-09-21 00:00:00,3207,Kabupaten Ciamis,15052,14508,310,234,21,61,2,-42,,,,15939
2021-09-21 00:00:00,3203,Kabupaten Cianjur,10804,10500,198,106,8,0,0,8,,,,15940
2021-09-21 00:00:00,3209,Kabupaten Cirebon,24860,23847,883,130,11,14,0,-3,,,,15941
2021-09-21 00:00:00,3205,Kabupaten Garut,26671,25279,1157,235,12,7,0,5,,,,15942
2021-09-21 00:00:00,3212,Kabupaten Indramayu,15696,14921,696,79,4,13,2,-11,,,,15943
2021-09-21 00:00:00,3215,Kabupaten Karawang,43157,41270,1831,56,13,11,1,1,,,,15944
2021-09-21 00:00:00,3208,Kabupaten Kuningan,13456,13143,244,69,8,17,0,-9,,,,15945
2021-09-21 00:00:00,3210,Kabupaten Majalengka,10732,10426,216,90,6,0,0,6,,,,15946
2021-09-21 00:00:00,3218,Kabupaten Pangandaran,5245,5079,144,22,3,2,0,1,,,,15947
2021-09-21 00:00:00,3214,Kabupaten Purwakarta,12367,11745,578,44,1,7,0,-6,,,,15948
2021-09-21 00:00:00,3213,Kabupaten Subang,9634,9300,268,66,3,5,0,-2,,,,15949
2021-09-21 00:00:00,3202,Kabupaten Sukabumi,11191,10808,324,59,2,5,0,-3,,,,15950
2021-09-21 00:00:00,3211,Kabupaten Sumedang,8950,8736,139,75,6,0,0,6,,,,15951
2021-09-21 00:00:00,3206,Kabupaten Tasikmalaya,6921,6613,271,37,6,6,0,0,,,,15952
2021-09-21 00:00:00,3273,Kota Bandung,44519,43726,398,395,22,135,0,-113,,,,15953
2021-09-21 00:00:00,3279,Kota Banjar,4877,4729,129,19,4,3,2,-1,,,,15954
2021-09-21 00:00:00,3275,Kota Bekasi,94221,93077,1012,132,23,23,0,0,,,,15955
2021-09-21 00:00:00,3271,Kota Bogor,37003,36285,514,204,2,29,0,-27,,,,15956
2021-09-21 00:00:00,3277,Kota Cimahi,11855,11334,175,346,2,0,0,2,,,,15957
2021-09-21 00:00:00,3274,Kota Cirebon,12797,12203,517,77,6,9,0,-3,,,,15958
2021-09-21 00:00:00,3276,Kota Depok,104620,101793,2105,722,38,139,2,-103,,,,15959
2021-09-21 00:00:00,3272,Kota Sukabumi,9149,8783,282,84,6,10,0,-4,,,,15960
2021-09-21 00:00:00,3278,Kota Tasikmalaya,13799,13184,539,76,5,0,0,5,,,,15961
2021-09-22 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15962
2021-09-22 00:00:00,3204,Kabupaten Bandung,33680,32620,608,452,19,0,0,19,,,,15963
2021-09-22 00:00:00,3217,Kabupaten Bandung Barat,19087,18737,264,86,6,27,0,-21,,,,15964
2021-09-22 00:00:00,3216,Kabupaten Bekasi,51044,50381,532,131,10,7,0,3,,,,15965
2021-09-22 00:00:00,3201,Kabupaten Bogor,47543,47161,206,176,19,30,0,-11,,,,15966
2021-09-22 00:00:00,3207,Kabupaten Ciamis,15056,14508,310,238,4,0,0,4,,,,15967
2021-09-22 00:00:00,3203,Kabupaten Cianjur,10809,10500,198,111,5,0,0,5,,,,15968
2021-09-22 00:00:00,3209,Kabupaten Cirebon,24872,23860,883,129,12,13,0,-1,,,,15969
2021-09-22 00:00:00,3205,Kabupaten Garut,26674,25355,1158,161,3,76,1,-74,,,,15970
2021-09-22 00:00:00,3212,Kabupaten Indramayu,15700,14926,696,78,4,5,0,-1,,,,15971
2021-09-22 00:00:00,3215,Kabupaten Karawang,43166,41281,1832,53,9,11,1,-3,,,,15972
2021-09-22 00:00:00,3208,Kabupaten Kuningan,13460,13166,244,50,4,23,0,-19,,,,15973
2021-09-22 00:00:00,3210,Kabupaten Majalengka,10736,10451,216,69,4,25,0,-21,,,,15974
2021-09-22 00:00:00,3218,Kabupaten Pangandaran,5246,5080,144,22,1,1,0,0,,,,15975
2021-09-22 00:00:00,3214,Kabupaten Purwakarta,12368,11748,578,42,1,3,0,-2,,,,15976
2021-09-22 00:00:00,3213,Kabupaten Subang,9642,9304,268,70,8,4,0,4,,,,15977
2021-09-22 00:00:00,3202,Kabupaten Sukabumi,11206,10828,324,54,15,20,0,-5,,,,15978
2021-09-22 00:00:00,3211,Kabupaten Sumedang,8954,8738,139,77,4,2,0,2,,,,15979
2021-09-22 00:00:00,3206,Kabupaten Tasikmalaya,6927,6618,271,38,6,5,0,1,,,,15980
2021-09-22 00:00:00,3273,Kota Bandung,44526,43726,398,402,7,0,0,7,,,,15981
2021-09-22 00:00:00,3279,Kota Banjar,4879,4732,129,18,2,3,0,-1,,,,15982
2021-09-22 00:00:00,3275,Kota Bekasi,94235,93117,1012,106,14,40,0,-26,,,,15983
2021-09-22 00:00:00,3271,Kota Bogor,37014,36332,515,167,11,47,1,-37,,,,15984
2021-09-22 00:00:00,3277,Kota Cimahi,11858,11334,178,346,3,0,3,0,,,,15985
2021-09-22 00:00:00,3274,Kota Cirebon,12801,12204,517,80,4,1,0,3,,,,15986
2021-09-22 00:00:00,3276,Kota Depok,104640,101851,2110,679,20,58,5,-43,,,,15987
2021-09-22 00:00:00,3272,Kota Sukabumi,9158,8792,283,83,9,9,1,-1,,,,15988
2021-09-22 00:00:00,3278,Kota Tasikmalaya,13806,13201,540,65,7,17,1,-11,,,,15989
2021-09-23 00:00:00,32,jawa barat,,,,,,,,,0,0,0,15990
2021-09-23 00:00:00,3204,Kabupaten Bandung,33699,32700,608,391,19,80,0,-61,,,,15991
2021-09-23 00:00:00,3217,Kabupaten Bandung Barat,19090,18737,264,89,3,0,0,3,,,,15992
2021-09-23 00:00:00,3216,Kabupaten Bekasi,51052,50388,532,132,8,7,0,1,,,,15993
2021-09-23 00:00:00,3201,Kabupaten Bogor,47560,47195,206,159,17,34,0,-17,,,,15994
2021-09-23 00:00:00,3207,Kabupaten Ciamis,15062,14508,310,244,6,0,0,6,,,,15995
2021-09-23 00:00:00,3203,Kabupaten Cianjur,10811,10500,200,111,2,0,2,0,,,,15996
2021-09-23 00:00:00,3209,Kabupaten Cirebon,24882,23879,884,119,10,19,1,-10,,,,15997
2021-09-23 00:00:00,3205,Kabupaten Garut,26675,25356,1160,159,1,1,2,-2,,,,15998
2021-09-23 00:00:00,3212,Kabupaten Indramayu,15704,14928,696,80,4,2,0,2,,,,15999
2021-09-23 00:00:00,3215,Kabupaten Karawang,43172,41290,1834,48,6,9,2,-5,,,,16000
2021-09-23 00:00:00,3208,Kabupaten Kuningan,13473,13178,244,51,13,12,0,1,,,,16001
2021-09-23 00:00:00,3210,Kabupaten Majalengka,10740,10451,216,73,4,0,0,4,,,,16002
2021-09-23 00:00:00,3218,Kabupaten Pangandaran,5248,5084,144,20,2,4,0,-2,,,,16003
2021-09-23 00:00:00,3214,Kabupaten Purwakarta,12369,11753,578,38,1,5,0,-4,,,,16004
2021-09-23 00:00:00,3213,Kabupaten Subang,9645,9312,268,65,3,8,0,-5,,,,16005
2021-09-23 00:00:00,3202,Kabupaten Sukabumi,11211,10853,324,34,5,25,0,-20,,,,16006
2021-09-23 00:00:00,3211,Kabupaten Sumedang,8955,8738,139,78,1,0,0,1,,,,16007
2021-09-23 00:00:00,3206,Kabupaten Tasikmalaya,6936,6621,271,44,9,3,0,6,,,,16008
2021-09-23 00:00:00,3273,Kota Bandung,44554,43766,398,390,28,40,0,-12,,,,16009
2021-09-23 00:00:00,3279,Kota Banjar,4880,4732,129,19,1,0,0,1,,,,16010
2021-09-23 00:00:00,3275,Kota Bekasi,94253,93140,1012,101,18,23,0,-5,,,,16011
2021-09-23 00:00:00,3271,Kota Bogor,37025,36355,519,151,11,23,4,-16,,,,16012
2021-09-23 00:00:00,3277,Kota Cimahi,11863,11334,178,351,5,0,0,5,,,,16013
2021-09-23 00:00:00,3274,Kota Cirebon,12803,12209,517,77,2,5,0,-3,,,,16014
2021-09-23 00:00:00,3276,Kota Depok,104682,101908,2112,662,42,57,2,-17,,,,16015
2021-09-23 00:00:00,3272,Kota Sukabumi,9161,8808,283,70,3,16,0,-13,,,,16016
2021-09-23 00:00:00,3278,Kota Tasikmalaya,13825,13201,540,84,19,0,0,19,,,,16017
2021-09-24 00:00:00,32,jawa barat,,,,,,,,,0,0,0,16018
2021-09-24 00:00:00,3204,Kabupaten Bandung,33710,32714,608,388,11,14,0,-3,,,,16019
2021-09-24 00:00:00,3217,Kabupaten Bandung Barat,19096,18755,265,76,6,18,1,-13,,,,16020
2021-09-24 00:00:00,3216,Kabupaten Bekasi,51062,50400,532,130,10,12,0,-2,,,,16021
2021-09-24 00:00:00,3201,Kabupaten Bogor,47576,47206,206,164,16,11,0,5,,,,16022
2021-09-24 00:00:00,3207,Kabupaten Ciamis,15070,14508,310,252,8,0,0,8,,,,16023
2021-09-24 00:00:00,3203,Kabupaten Cianjur,10818,10546,200,72,7,46,0,-39,,,,16024
2021-09-24 00:00:00,3209,Kabupaten Cirebon,24891,23896,885,110,9,17,1,-9,,,,16025
2021-09-24 00:00:00,3205,Kabupaten Garut,26684,25356,1160,168,9,0,0,9,,,,16026
2021-09-24 00:00:00,3212,Kabupaten Indramayu,15708,14931,696,81,4,3,0,1,,,,16027
2021-09-24 00:00:00,3215,Kabupaten Karawang,43186,41299,1836,51,14,9,2,3,,,,16028
2021-09-24 00:00:00,3208,Kabupaten Kuningan,13479,13187,244,48,6,9,0,-3,,,,16029
2021-09-24 00:00:00,3210,Kabupaten Majalengka,10744,10463,216,65,4,12,0,-8,,,,16030
2021-09-24 00:00:00,3218,Kabupaten Pangandaran,5250,5088,145,17,2,4,1,-3,,,,16031
2021-09-24 00:00:00,3214,Kabupaten Purwakarta,12371,11756,578,37,2,3,0,-1,,,,16032
2021-09-24 00:00:00,3213,Kabupaten Subang,9647,9322,268,57,2,10,0,-8,,,,16033
2021-09-24 00:00:00,3202,Kabupaten Sukabumi,11218,10862,324,32,7,9,0,-2,,,,16034
2021-09-24 00:00:00,3211,Kabupaten Sumedang,8961,8753,139,69,6,15,0,-9,,,,16035
2021-09-24 00:00:00,3206,Kabupaten Tasikmalaya,6951,6624,271,56,15,3,0,12,,,,16036
2021-09-24 00:00:00,3273,Kota Bandung,44568,43766,398,404,14,0,0,14,,,,16037
2021-09-24 00:00:00,3279,Kota Banjar,4882,4734,129,19,2,2,0,0,,,,16038
2021-09-24 00:00:00,3275,Kota Bekasi,94270,93168,1012,90,17,28,0,-11,,,,16039
2021-09-24 00:00:00,3271,Kota Bogor,37029,36380,519,130,4,25,0,-21,,,,16040
2021-09-24 00:00:00,3277,Kota Cimahi,11866,11334,178,354,3,0,0,3,,,,16041
2021-09-24 00:00:00,3274,Kota Cirebon,12804,12210,519,75,1,1,2,-2,,,,16042
2021-09-24 00:00:00,3276,Kota Depok,104697,101975,2118,604,15,67,6,-58,,,,16043
2021-09-24 00:00:00,3272,Kota Sukabumi,9162,8818,283,61,1,10,0,-9,,,,16044
2021-09-24 00:00:00,3278,Kota Tasikmalaya,13846,13201,540,105,21,0,0,21,,,,16045
2021-09-25 00:00:00,32,jawa barat,,,,,,,,,0,0,0,16046
2021-09-25 00:00:00,3204,Kabupaten Bandung,33720,32714,608,398,10,0,0,10,,,,16047
2021-09-25 00:00:00,3217,Kabupaten Bandung Barat,19102,18755,265,82,6,0,0,6,,,,16048
2021-09-25 00:00:00,3216,Kabupaten Bekasi,51070,50413,532,125,8,13,0,-5,,,,16049
2021-09-25 00:00:00,3201,Kabupaten Bogor,47595,47229,206,160,19,23,0,-4,,,,16050
2021-09-25 00:00:00,3207,Kabupaten Ciamis,15071,14537,310,224,1,29,0,-28,,,,16051
2021-09-25 00:00:00,3203,Kabupaten Cianjur,10821,10558,200,63,3,12,0,-9,,,,16052
2021-09-25 00:00:00,3209,Kabupaten Cirebon,24897,23905,886,106,6,9,1,-4,,,,16053
2021-09-25 00:00:00,3205,Kabupaten Garut,26686,25356,1160,170,2,0,0,2,,,,16054
2021-09-25 00:00:00,3212,Kabupaten Indramayu,15710,14936,696,78,2,5,0,-3,,,,16055
2021-09-25 00:00:00,3215,Kabupaten Karawang,43189,41301,1837,51,3,2,1,0,,,,16056
2021-09-25 00:00:00,3208,Kabupaten Kuningan,13483,13196,244,43,4,9,0,-5,,,,16057
2021-09-25 00:00:00,3210,Kabupaten Majalengka,10750,10463,216,71,6,0,0,6,,,,16058
2021-09-25 00:00:00,3218,Kabupaten Pangandaran,5250,5093,145,12,0,5,0,-5,,,,16059
2021-09-25 00:00:00,3214,Kabupaten Purwakarta,12372,11763,578,31,1,7,0,-6,,,,16060
2021-09-25 00:00:00,3213,Kabupaten Subang,9650,9327,268,55,3,5,0,-2,,,,16061
2021-09-25 00:00:00,3202,Kabupaten Sukabumi,11220,10868,324,28,2,6,0,-4,,,,16062
2021-09-25 00:00:00,3211,Kabupaten Sumedang,8964,8753,139,72,3,0,0,3,,,,16063
2021-09-25 00:00:00,3206,Kabupaten Tasikmalaya,6954,6624,271,59,3,0,0,3,,,,16064
2021-09-25 00:00:00,3273,Kota Bandung,44576,43766,398,412,8,0,0,8,,,,16065
2021-09-25 00:00:00,3279,Kota Banjar,4884,4741,129,14,2,7,0,-5,,,,16066
2021-09-25 00:00:00,3275,Kota Bekasi,94281,93168,1012,101,11,0,0,11,,,,16067
2021-09-25 00:00:00,3271,Kota Bogor,37036,36390,519,127,7,10,0,-3,,,,16068
2021-09-25 00:00:00,3277,Kota Cimahi,11866,11334,178,354,0,0,0,0,,,,16069
